trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,5,5,5.000578200000746,5.5680518000008306,6.726295000000391
0,1,0,0,1.0357202000013785,6.603824199999508,7.762067399999069
0,2,7,7,0.8377738999988651,7.441642999998294,8.599886199997854
0,3,8,1,2.5789405000032275,10.020629099999496,11.178872299999057
0,4,1,3,0.2822327000030782,10.302931799997168,11.461175500000536
0,5,6,5,0.30591020000429126,10.608897799997067,11.767141500000434
0,6,4,7,0.249349900004745,10.858304200002749,12.016547999999602
0,7,2,9,0.24971840000216616,11.108079899997392,12.266323700001522
0,8,3,8,0.23612889999640174,11.344263999999384,12.502507699995476
0,9,9,8,0.2613855000017793,11.605706499998632,12.763950299995486
