trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,2,2,1.519141100005072,2.003165699999954,3.1387267999962205
0,1,4,4,0.6204006999978446,2.623621299993829,3.7591823999973712
0,2,8,8,0.9685482999993837,3.5922136999943177,4.7277748999986215
0,3,5,5,0.6791332000066177,4.271392599999672,5.406953700003214
0,4,1,1,1.3826053000011598,5.654042299996945,6.78960360000201
0,5,9,3,0.9871278999999049,6.6412156999940635,7.776776799997606
0,6,3,9,0.919834100001026,7.5610938999961945,8.696654999999737
0,7,0,0,0.7701645999986795,8.33130149999488,9.466862699999183
0,8,7,7,0.7388887000051909,9.07023399999889,10.205795100002433
0,9,6,8,1.3537892000022111,10.424068899999838,11.55962990000262
1,0,5,5,0.7728543000048376,1.317833500004781,12.877507799996238
1,1,8,3,1.0813324999980978,2.399222899999586,13.958897199998319
1,2,0,0,0.7693909000008716,3.1686575999992783,14.728331999998773
1,3,6,6,0.9093863000016427,4.078088200003549,15.637762500002282
1,4,7,7,0.800432499992894,4.878567700005078,16.438241999996535
1,5,9,3,0.8316983999975491,5.7103122000044095,17.269986500003142
1,6,3,4,0.697139399999287,6.40749670000514,17.96717090000311
1,7,1,0,0.7902407000001404,7.197781300004863,18.75745559999632
1,8,2,2,0.898441899997124,8.09626610000123,19.655940600001486
1,9,4,4,0.7104980000003707,8.80685330000415,20.366527600002883
