trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,2,3,15.838721500011161,36.38912269996945,38.08701289992314
0,1,6,6,3.39067440002691,39.78103650000412,41.47892659995705
0,2,4,4,1.1507992000551894,40.933025300037116,42.630915399990045
0,3,2,2,1.430897600017488,42.365027599968016,44.062917799921706
0,4,9,5,4.030901200021617,46.39703140000347,48.0949214999564
0,5,2,2,1.5108230999903753,47.90900069999043,49.60689109994564
0,6,9,9,1.2068863000022247,49.117062799981795,50.814952899934724
0,7,1,1,1.3828261999879032,50.501029600040056,52.198919799993746
0,8,3,9,1.62280789995566,52.1249894000357,53.82287959998939
0,9,9,9,2.0069166999310255,54.133056099992245,55.83094609994441
0,10,8,8,4.8149142999900505,58.949079400044866,60.646969499997795
0,11,7,7,1.9588617000263184,60.90906840004027,62.6069584999932
0,12,8,5,4.542854700004682,65.45305370003916,67.15094379999209
0,13,2,2,1.7988995000487193,67.25311499997042,68.95100529992487
0,14,3,5,1.3987379999598488,68.65300599997863,70.35089609993156
0,15,4,4,1.5509347000624985,70.20505740004592,71.9029475999996
0,16,6,8,2.558891399996355,72.76505509996787,74.4629451999208
0,17,2,2,2.6468732999637723,75.41307110001799,77.11096129997168
0,18,7,7,1.14289589994587,76.55713249999098,78.25502259994391
0,19,9,5,9.870836399961263,86.4291121000424,88.1270022999961
1,0,7,7,1.4548586000455543,3.295815599965863,91.42286639998201
1,1,1,1,1.326979500008747,4.623905499931425,92.75095639994834
1,2,9,9,5.430808399920352,10.055869699921459,98.18292049993761
1,3,8,8,2.662868900108151,12.71985379990656,100.84690459992271
1,4,4,4,1.3029151000082493,14.023891399963759,102.15094229998067
1,5,6,6,1.526854999945499,15.551866199937649,103.6789169999538
1,6,3,5,3.83881540002767,19.391849100007676,107.51889989990741
1,7,9,5,2.790921499952674,22.18395839992445,110.31100929994136
1,8,4,4,1.6068057999946177,23.791901399963535,111.91895229998045
1,9,1,1,2.382782500004396,26.175863799988292,114.3029147000052
1,10,9,3,2.342852000030689,28.519830900011584,116.64688179991208
1,11,8,8,2.8468797999667004,31.367837199941278,119.49488809995819
1,12,0,9,1.766890599974431,33.13588489999529,121.26293570001144
1,13,4,4,4.302894900087267,37.43993309990037,125.56698399991728
1,14,7,7,1.0228302999166772,38.46389619994443,126.59094709996134
1,15,5,5,4.798824700061232,43.263836700003594,131.39088750001974
1,16,8,8,2.3188710000831634,45.58390729990788,133.71095809992403
1,17,6,6,1.174823799985461,46.759843299980275,134.88689409999643
1,18,7,7,1.2948973999591544,48.05587589996867,136.18292669998482
1,19,4,4,1.230823599966243,49.287813999922946,137.41486489993986
2,0,5,5,7.030900100013241,8.175993000040762,145.5909034999786
2,1,2,2,1.9749016999267042,10.152063500019722,147.56697399995755
2,2,9,9,2.590855299960822,12.744029700057581,150.15894029999617
2,3,1,1,1.4627567999996245,14.207972900010645,151.62288349994924
2,4,9,5,2.118986700079404,16.32808940007817,153.74299980001524
2,5,7,7,1.8228193999966606,18.152019700035453,155.56693019997329
2,6,9,9,1.2789155000355095,19.432023500092328,156.84693399991374
2,7,7,7,1.1748697999864817,20.608023300068453,158.02293370000552
2,8,1,1,1.0789357000030577,21.688058700063266,159.10296930000186
2,9,9,9,1.70284929999616,23.39202390005812,160.80693439999595
2,10,0,5,4.054907000041567,27.448032299987972,164.86294269992504
2,11,6,8,2.974917799932882,30.424112200038508,167.83902269997634
2,12,3,5,3.934765600017272,34.360015799989924,171.774926199927
2,13,9,9,1.9109167999122292,36.2720471000066,173.68695749994367
2,14,1,1,1.4628782999934629,37.73601029999554,175.1509209999349
2,15,7,7,1.511029899935238,39.24810740002431,176.66301789996214
2,16,2,2,1.1747655000071973,40.42405340005644,177.83896389999427
2,17,6,8,1.3907904999796301,41.8160055000335,179.23091599997133
2,18,9,9,6.00695710000582,47.82405850000214,185.23896899993997
2,19,7,7,1.6708684000186622,49.496061800047755,186.9109722999856
3,0,2,2,4.102955500013195,5.295921299955808,192.20693959994242
3,1,8,8,1.4388707999605685,6.735884799971245,193.64690289995633
3,2,4,4,1.4389480999670923,8.175924699986354,195.08694279997144
3,3,2,2,1.382889200001955,9.559943999978714,196.47096219996456
3,4,5,3,2.4868809999898076,12.047907899948768,198.95892599993385
3,5,2,2,4.742887999978848,16.79191509995144,203.70293329993729
3,6,3,5,2.1429060000227764,18.935922399978153,205.846940599964
3,7,1,1,1.6788609999930486,20.615901999990456,207.52692039997783
3,8,2,2,2.6788906999863684,23.2958762999624,210.20689449994825
3,9,0,3,1.494861499988474,24.79191729996819,211.70293549995404
3,10,1,1,1.8149066000478342,26.60792700003367,213.51894530002028
3,11,4,4,1.5268601999850944,28.13591179996729,215.0469300999539
3,12,2,2,5.54289979999885,33.6799280999694,220.59094629995525
3,13,0,0,1.6147933999309316,35.295877299970016,222.20689569995739
3,14,3,3,3.0869268000824377,38.383888999931514,225.29490719991736
3,15,9,9,3.9269482999807224,42.3119541000342,229.22297230002005
3,16,3,0,4.158836300019175,46.47192229994107,233.38294059992768
3,17,7,7,2.022929899976589,48.4959472999908,235.40696549997665
3,18,8,3,1.4388868999667466,49.93590949999634,236.8469276999822
3,19,7,7,2.5749108000891283,52.51193209993653,239.42295019992162
4,0,1,1,1.2308769999071956,2.343888800009154,241.76688509993255
4,1,5,3,2.334851899999194,4.6799711000639945,244.10296719998587
4,2,0,0,4.622808499960229,9.303932800074108,248.7269290999975
4,3,9,9,2.1028160999994725,11.407895200070925,250.8308912999928
4,4,4,4,1.4949184999568388,12.903947100043297,252.32694319996517
4,5,1,1,1.270971899968572,14.176038500037976,253.5990344999591
4,6,9,9,2.750799600034952,16.927983900066465,256.35097999998834
4,7,2,2,3.3428184000076726,20.271912100026384,259.6949080999475
4,8,9,9,4.702893399982713,24.975959700066596,264.39895579998847
4,9,3,5,2.7988045000238344,27.77595620008651,267.1989522000076
4,10,0,5,2.094784199958667,29.87191410001833,269.29491009993944
4,11,8,8,2.6709102999884635,32.54393520008307,271.9669312000042
4,12,5,5,1.6388664999976754,34.1839622000698,273.60695809999015
4,13,0,0,2.3588635000633076,36.54393870010972,275.96693489991594
4,14,9,9,2.911853799945675,39.45691850001458,278.87991459993646
4,15,4,4,1.4618234999943525,40.91992000001483,280.3429160999367
4,16,9,9,2.1670067000668496,43.08800260000862,282.51099859992974
4,17,8,8,1.5268029000144452,44.61593880003784,284.0389346999582
4,18,3,5,2.2228285999735817,46.83994070009794,286.26293670001905
4,19,1,1,1.5668465999187902,48.407920700032264,287.8309166999534
5,0,8,8,2.1108680000761524,3.3119601000798866,291.1429213999072
5,1,7,7,2.4149788999930024,5.728026899974793,293.55898839992005
5,2,6,8,1.3348361999960616,7.063999700010754,294.89496109995525
5,3,4,4,1.7989219001028687,8.86401909997221,296.6949802999152
5,4,2,2,1.3988767999690026,10.263998500071466,298.09495970001444
5,5,9,5,2.3108696000417694,12.575964200077578,300.40692540002055
5,6,8,8,1.3509099000366405,13.92798490007408,301.7589462000178
5,7,2,2,1.2549128000391647,15.18398850003723,303.01494979998097
5,8,3,3,3.126886200043373,18.3119541000342,306.1429154999787
5,9,4,4,1.3347735999850556,19.64792410004884,307.4788853999926
5,10,1,1,1.2229165999451652,20.87197620002553,308.70293749996927
5,11,7,7,2.2389076999388635,23.11197580001317,310.9429370999569
5,12,9,9,6.19083740003407,29.30398030008655,317.1349415999139
5,13,1,1,1.2227758000371978,30.527943800087087,318.3589050999144
5,14,2,2,1.3669122999999672,31.89595959999133,319.7269209999358
5,15,4,4,1.0948788000969216,32.9919548999751,320.8229160999181
5,16,0,5,1.982848799903877,34.975920199998654,322.8068814999424
5,17,3,3,3.4950140001019463,38.47204999998212,326.30301159992814
5,18,8,8,1.9188417000696063,40.392012100084685,328.222973399912
5,19,7,7,1.2628084999741986,41.65596210001968,329.48692329996265
6,0,8,8,1.3989635999314487,2.903954099980183,332.39092189993244
6,1,1,1,1.2709146999986842,4.175982600077987,333.6629504999146
6,2,0,0,2.006838300032541,6.183959700050764,335.6709276000038
6,3,4,4,1.73487180005759,7.91992440004833,337.40689230000135
6,4,7,7,1.2949376000324264,9.2159757000627,338.7029436000157
6,5,5,3,2.3908565000165254,11.607954500010237,341.09492239996325
6,6,8,8,1.6777161000063643,13.287972099962644,342.7749398999149
6,7,7,7,1.166811800096184,14.45590409997385,343.94287199992687
6,8,2,2,3.182876899954863,17.63993509998545,347.12690299993847
6,9,3,5,1.822881200001575,19.463962399982847,348.9509303999366
6,10,9,9,2.44688999990467,21.911966299987398,351.3989341999404
6,11,0,0,2.2948200999526307,24.207958000013605,353.6949258999666
6,12,3,3,1.7268584000412375,25.935947500052862,355.4229154000059
6,13,8,8,2.0068875000579283,27.943914300063625,357.4308821000159
6,14,3,5,2.422930600005202,30.367964099976234,359.8549318999285
6,15,2,2,2.110818999935873,32.47989910002798,361.9668671999825
6,16,6,8,1.6068614999530837,34.08792730001733,363.57489519997034
6,17,8,8,1.7828851999947801,35.87197820004076,365.3589460999938
6,18,1,1,1.046847999910824,36.91994769999292,366.40691579994746
6,19,6,6,2.5509059000760317,39.47196840005927,368.95893610001076
7,0,7,7,1.062932400032878,2.1599370000185445,371.1189190999139
7,1,0,0,2.1109217000193894,4.271966599975713,373.23094879998825
7,2,3,3,1.5908562999684364,5.86397449998185,374.8229566999944
7,3,8,8,1.4628864999394864,7.327980799949728,376.28696299996227
7,4,6,6,1.4548235000111163,8.783918999950401,377.7429010999622
7,5,3,9,4.078886599978432,12.86391640000511,381.8228985000169
7,6,6,8,1.5988888000138104,14.463960299966857,383.4229424999794
7,7,1,1,1.438796800095588,15.903897300013341,384.8628793999087
7,8,3,5,6.950930499937385,22.855956599931233,391.8149387999438
7,9,1,1,1.2546789000043646,24.11193779995665,393.0709199999692
7,10,4,4,1.286822999943979,25.39991319994442,394.3588954999577
7,11,7,7,1.2789327999344096,26.6799562999513,395.6389383999631
7,12,0,3,2.3348790999734774,29.01597639999818,397.9749586000107
7,13,7,7,1.9908692000899464,31.007938399910927,399.96692069992423
7,14,4,4,3.751043399912305,34.76009709993377,403.7190792999463
7,15,0,0,4.8307403000071645,39.59201039990876,408.5509925999213
7,16,3,3,2.438798899995163,42.03194289992098,410.9909253999358
7,17,4,4,1.6308952999534085,43.66394549992401,412.62292769993655
7,18,0,5,1.9749437000136822,45.63998189999256,414.59896420000587
7,19,6,6,2.5747193000279367,48.215905699995346,417.1748879000079
8,0,3,3,6.422937999945134,7.679991399985738,424.85492429998703
8,1,1,1,1.5349126000655815,9.216015100013465,426.390947900014
8,2,5,3,1.814795000012964,11.031958199921064,428.20689089992084
8,3,8,8,2.142909500049427,13.176007999922149,430.3509406999219
8,4,1,1,0.9828471000073478,14.159950300003402,431.3348830000032
8,5,5,5,2.01497100002598,16.17599869996775,433.35093129996676
8,6,4,4,1.3508397999685258,17.527979400008917,434.7029121000087
8,7,8,8,1.638835099991411,19.167971499962732,436.3429041999625
8,8,5,5,2.7349349999567494,21.903999399975874,439.0789319999749
8,9,8,8,1.558796799974516,23.463994199992158,440.63892679999117
8,10,5,5,1.3507920999545604,24.81596619996708,441.9908987999661
8,11,7,7,1.5269644999643788,26.344055099994875,443.51898779999465
8,12,4,4,1.166746599948965,27.51198009995278,444.6869126999518
8,13,2,2,1.4948596999747679,29.00795899995137,446.18289169995114
8,14,7,7,1.3989278000080958,30.407995600020513,447.5829282000195
8,15,1,1,1.574812600039877,31.983963200007565,449.15889610000886
8,16,4,4,1.5748747999314219,33.55997199995909,450.73490469995886
8,17,5,5,4.014977799961343,37.57605239993427,454.75098509993404
8,18,8,8,2.718757199938409,40.29601619997993,457.47094879997894
8,19,4,4,0.9586683999514207,41.2559718999546,458.4309045999544
9,0,2,2,1.7749147999566048,2.935968599980697,461.3669185999315
9,1,3,3,2.974911900004372,5.9119795999722555,464.3429295999231
9,2,2,2,1.590834700036794,7.503993300022557,465.9349432999734
9,3,9,3,1.1987734999274835,8.703934599994682,467.1348845999455
9,4,6,6,2.406991499941796,11.112003299989738,469.54295329994056
9,5,8,8,1.510888300021179,12.623955799965188,471.054905799916
9,6,7,7,1.2629170999862254,13.887953700032085,472.3189036999829
9,7,4,4,1.4709203999955207,15.359972000005655,473.7909219999565
9,8,3,3,2.3269323999993503,17.687981500057504,476.11893140000757
9,9,1,1,1.5429067000513896,19.231995400041342,477.66294549999293
9,10,2,2,1.3427813000744209,20.575919899973087,479.00686979992315
9,11,6,6,1.7830017999513075,22.359972200007178,480.79092209995724
9,12,1,1,1.0308522999985144,23.391910600010306,481.82286059996113
9,13,9,5,2.4310088000493124,25.823991700075567,484.25494169991
9,14,1,1,1.6628202999709174,27.487956000026315,485.9189058999764
9,15,0,9,1.3668579999357462,28.855907500023022,487.28685749997385
9,16,3,5,2.3510167999193072,31.208001799997874,489.63895169994794
9,17,4,4,1.5187802000436932,32.72795780003071,491.1589076999808
9,18,7,7,1.5669086000416428,34.295951900072396,492.72690180002246
9,19,2,2,1.5109273999696597,35.80792769999243,494.23887769994326
10,0,3,5,3.3190351999364793,5.59202360000927,499.83094549993984
10,1,7,7,2.5989036000100896,8.192009499995038,502.4309313999256
10,2,6,6,1.566778999986127,9.759924600017257,503.9988465999486
10,3,3,5,3.9350886000320315,13.696137299994007,507.9350591999246
10,4,5,5,3.5827911000233144,17.280008700094186,511.51893059990834
10,5,0,0,1.8067528000101447,19.088033700012602,513.3269556999439
10,6,3,3,2.2467897000024095,21.335976400063373,515.574898299994
10,7,1,1,1.7827992000384256,23.11999100004323,517.3589129999746
10,8,8,8,2.7828704999992624,25.903985899989493,520.1429077999201
10,9,6,6,1.52690239995718,27.431997300009243,521.6709191999398
10,10,1,1,1.078914500074461,28.512011800077744,522.7509339000098
10,11,2,2,1.2708829999901354,29.783965700073168,524.022887900006
10,12,0,0,6.854925899999216,36.639980400097556,530.8789023999125
10,13,4,4,1.7189175001112744,38.3600168999983,532.5989388999296
10,14,7,7,1.5587829001015052,39.91996349999681,534.1588854999281
10,15,3,3,6.638962300028652,46.560021399986,540.7989434999181
10,16,1,1,1.0067098999861628,47.56799920008052,541.8069212000119
10,17,9,5,1.9108588999370113,49.47995790001005,543.7188797999406
10,18,4,4,1.534895500051789,51.01597260008566,545.254894600017
10,19,0,9,2.2308974999468774,53.24797020002734,547.4868921999587
11,0,5,9,2.350863500032574,3.9279323000228032,551.4148699999787
11,1,0,0,1.7669182000681758,5.695992800057866,553.182930400013
11,2,6,6,3.630867199972272,9.328005900024436,556.8149435999803
11,3,7,7,1.0787761000683531,10.407937800046057,557.8948753000004
11,4,1,1,1.270913999993354,11.679916900000535,559.1668544999557
11,5,6,8,1.2789115000050515,12.959938999963924,560.4468764999183
11,6,0,5,20.399034700007178,33.36005420004949,580.8469917000039
11,7,6,6,2.8227840000763535,36.184036900056526,583.6709744000109
11,8,5,3,3.446769900037907,39.631965000065975,587.1189026000211
11,9,7,7,2.4628768999828026,42.095972200040706,589.5829096999951
11,10,2,2,1.1828385000117123,43.27991020004265,590.7668477999978
11,11,8,8,1.470948199974373,44.751964000053704,592.2389015000081
11,12,4,4,1.1988411999773234,45.95193159999326,593.4388693999499
