trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,8,7,19.62270709988661,47.3441029000096,48.534645800013095
0,1,5,6,12.110481100156903,59.45592749980278,60.646470399806276
0,2,2,6,17.3828640000429,76.83997889980674,78.03052179981023
0,3,7,3,4.0788425002247095,80.92003059992567,82.11057349992916
0,4,6,4,3.630703000118956,84.5519671998918,85.74251020001248
0,5,2,7,6.502825699979439,91.05599929997697,92.24654219998047
0,6,8,5,39.0787021999713,130.13596270000562,131.3265056000091
0,7,5,2,3.390742399962619,133.52792789996602,134.7184707999695
0,8,3,3,3.9188290000893176,137.4479656999465,138.63850869983435
0,9,0,6,3.4387621998321265,140.88797269994393,142.07851559994742
1,0,4,1,1.9747496999334544,10.047905900049955,152.1264668998774
1,1,2,7,3.2948714999947697,13.343953399918973,155.4225142998621
1,2,8,6,2.2147747001145035,15.559902499895543,157.63846339983866
1,3,9,7,3.4388188999146223,18.999975699931383,161.0785365998745
1,4,6,3,5.662752500036731,24.663968699984252,166.74252959992737
1,5,7,5,2.622781699988991,27.28797629987821,169.3665372999385
1,6,4,1,2.1187279999721795,29.40795459994115,171.48651549988426
1,7,8,5,3.574793500127271,32.983925600070506,175.06248650001362
1,8,4,0,2.63884919998236,35.6239660999272,177.7025270999875
1,9,5,7,4.374723199987784,39.999894599895924,182.07845559995621
