trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,8,1,40.638684700010344,80.67945889988914,81.98208940005861
0,1,6,5,7.910641700029373,88.59142509987578,89.89405580004677
0,2,9,7,2.7347923999186605,91.32736799982376,92.62999849999323
0,3,2,6,3.598897699965164,94.92739229998551,96.23002280015498
0,4,3,1,3.0548962999600917,97.98342960001901,99.28606029995717
0,5,8,2,6.334819299867377,104.31939670001157,105.62202720018104
0,6,2,7,3.2388989001046866,107.55940699996427,108.86203750013374
0,7,7,0,3.8228909000754356,111.38339959993027,112.68603019998409
0,8,4,1,1.958878800040111,113.34338709991425,114.64601760008372
0,9,3,3,2.998909599846229,116.34340879996307,117.64603950013407
1,0,4,1,1.9348202999681234,6.175932300044224,123.82201610016637
1,1,3,7,4.270893699955195,10.447936499956995,128.09402030007914
1,2,5,3,2.046923300018534,12.496034000068903,130.1421179000754
1,3,8,5,2.7667433000169694,15.263936599949375,132.91002069995739
1,4,9,7,2.223012899979949,17.488095599925146,135.13417950016446
1,5,3,7,5.24667779984884,22.735930799972266,140.38201469997875
1,6,9,7,1.7508853999897838,24.487943300046027,142.13402710016817
1,7,5,3,2.8549214999657124,27.34395459992811,144.99003850016743
1,8,6,3,3.414868999971077,30.75996909989044,148.40605290001258
1,9,5,3,1.910827700048685,32.671973899938166,150.3180577000603
