trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,3,5,17.974516300018877,20.46095580002293,21.662635500077158
0,1,4,1,6.078776899958029,26.540929100010544,27.742608800064772
0,2,7,3,5.422992000123486,31.965017499867827,33.166697199922055
0,3,9,9,3.9827841999940574,35.94891859986819,37.1505984000396
0,4,2,5,5.326907900162041,41.276975200045854,42.47865490010008
0,5,7,3,3.5508001998532563,44.82890970003791,46.030589499976486
0,6,0,9,2.102892199996859,46.932889000047,48.13456870010123
0,7,3,3,2.9668924000579864,49.90087549993768,51.10255519999191
0,8,2,7,6.22290170006454,56.1248969999142,57.32657669996843
0,9,1,5,4.286987000145018,60.41297599999234,61.61465570004657
0,10,2,2,6.382787599926814,66.79693660000339,67.99861639994197
0,11,0,6,4.99072299990803,71.78897879994474,72.99065859988332
0,12,3,3,3.206798099912703,74.99696059990674,76.19864029996097
0,13,5,5,3.7507764000911266,78.74891499988735,79.95059469994158
0,14,8,0,7.918834599899128,86.66889009997249,87.87056989991106
0,15,7,1,5.35094130015932,92.02100920001976,93.22268899995834
0,16,2,2,4.926784900017083,96.94893099996261,98.15061070001684
0,17,4,5,4.334745700005442,101.28488699998707,102.4865667000413
0,18,6,6,7.398876399965957,108.6849950000178,109.88667470007204
0,19,5,4,4.222879400011152,112.908975899918,114.11065570008941
1,0,3,3,2.286864300025627,4.111814199946821,118.2225516999606
1,1,2,2,2.7509282999671996,6.8638392998836935,120.97457710001618
1,2,5,5,3.4148839998524636,10.279833500040695,124.39057109993882
1,3,6,4,6.862978799967095,17.143891700077802,131.25462920009159
1,4,3,3,4.662877199938521,21.80784359993413,135.91858109994791
1,5,2,7,2.2627534000203013,24.071845900034532,138.18258340004832
1,6,5,5,2.8869954000692815,26.959937100065872,141.070674699964
1,7,2,7,4.230812199879438,31.191848899936303,145.3025863999501
1,8,5,5,1.774916300084442,32.96786920004524,147.07860679994337
1,9,2,2,2.3828314999118447,35.35187770007178,149.46261520008557
1,10,9,9,3.0067325001582503,38.35985959996469,152.4706101999618
1,11,4,4,1.8868443998508155,40.247834800044075,154.35857230005786
1,12,7,7,4.382883399957791,44.63183459988795,158.74257209990174
1,13,9,9,1.8628837000578642,46.49583370005712,160.60657109995373
1,14,7,7,5.3349665000569075,51.83193129999563,165.94266880000941
1,15,0,9,1.6067153001204133,53.43981639994308,167.55055389995687
1,16,4,4,3.3428345997817814,56.7838946999982,170.89463229989633
1,17,3,3,2.582805700134486,59.367841199971735,173.47857879986987
1,18,8,6,3.8388815000653267,63.207850999897346,177.31858869991265
1,19,1,1,16.622923099901527,79.83194860001095,193.94268610002473
2,0,6,1,3.5429400000721216,4.911837800173089,198.85458220005967
2,1,4,4,2.878983400063589,7.7919179000891745,201.7346622000914
2,2,1,1,4.294789899839088,12.08783910004422,206.0305834999308
2,3,9,9,1.7592982999049127,13.848261100007221,207.79100540000945
2,4,3,7,4.606537200044841,18.455895400140435,212.39863969990984
2,5,0,9,3.0868804999627173,21.54389620013535,215.48664060002193
2,6,9,9,2.1027895999141037,23.647864600177854,217.59060889994726
2,7,2,2,3.5108698999974877,27.15980670019053,221.10255130007863
2,8,5,5,2.206852599978447,29.36780820018612,223.3105526000727
2,9,6,1,6.270882199984044,35.63981080008671,229.58255519997329
2,10,9,9,4.910911800106987,40.551826500101015,234.4945708999876
2,11,0,0,1.8148849001154304,42.367829099996015,236.31057359999977
2,12,3,3,2.070835300022736,44.439787400187925,238.38253209996037
2,13,6,6,9.630944499978796,54.071834300179034,248.01457879994996
2,14,8,7,5.630875800037757,59.70383570017293,253.64658030006103
2,15,6,6,6.494857700075954,66.19984830007888,260.14259280008264
2,16,5,5,2.0388372999150306,68.23982440005057,262.18256879993714
2,17,3,3,3.414854299975559,71.65583110018633,265.59857539995573
