trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,8,1,9.910699000116438,38.954364300007,40.16703799995594
0,1,4,1,2.5586928999982774,41.51428409991786,42.72695789998397
0,2,0,1,5.182861700188369,46.69829860003665,47.910972399869934
0,3,2,2,3.5028945000376552,50.202313699992374,51.41498750005849
0,4,4,3,7.646768599981442,57.85030820011161,59.062981999944896
0,5,2,4,1.7428248999640346,59.59426739998162,60.80694120004773
0,6,0,4,1.478888399899006,61.074326399946585,62.287000600015745
0,7,4,3,10.878696999978274,71.95430420013145,73.1669781000819
0,8,9,3,8.654820000054315,80.6102921999991,81.82296600006521
0,9,1,4,8.49487300007604,89.10633970005438,90.31901349988766
1,0,1,1,3.598883899860084,5.911936799995601,96.23100110003725
1,1,3,0,3.0628082000184804,8.97588469996117,99.29494900000282
1,2,5,1,2.7429780999664217,11.719962500035763,102.03902689996175
1,3,0,4,2.5987540998030454,14.31988240010105,104.63894660002552
1,4,3,3,8.782926800195128,23.10393930017017,113.4230034998618
1,5,8,4,4.334741999860853,27.43985419999808,117.75891839992255
1,6,4,1,6.174971399828792,33.615935400128365,123.93499969993718
1,7,9,3,2.3506527000572532,35.967875899979845,126.28694020002149
1,8,3,3,3.158840199932456,39.127870900090784,129.44693530001678
1,9,2,2,16.02286330005154,55.15189820015803,145.4709624000825
