trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,1,2,55.15894599999592,58.464202100003604,59.64176739999675
0,1,5,4,21.518687999996473,79.98420029999397,81.16176560000167
0,2,9,8,5.142812799997046,85.12813989999995,86.3057051999931
0,3,8,2,4.92695820001245,90.0561863000039,91.23375169999781
0,4,7,1,0.3108275000122376,90.36812869999267,91.54569420000189
0,5,9,2,0.17489999999816064,90.5441165999946,91.7216819000023
0,6,0,3,0.08695940001052804,90.63209050000296,91.80965579999611
0,7,9,2,0.1670165000105044,90.80013020000479,91.9776955999987
0,8,4,1,0.08714259999396745,90.88835039999685,92.06591600000684
0,9,3,2,0.10284730000421405,90.99228550000407,92.16985089999798
1,0,1,2,0.06276270000671502,0.1117794000019785,92.28167419999954
1,1,7,1,0.07908209999732208,0.19195069999841508,92.36184559999674
1,2,3,3,0.12672359999851324,0.31998129999556113,92.48987619999389
1,3,2,2,0.06273810000857338,0.3837982999975793,92.55369309999514
1,4,5,1,0.07118280000577215,0.4561249999969732,92.62601979999454
1,5,8,3,0.07849600000190549,0.5357514999923296,92.70564630000445
1,6,9,2,0.07872290001250803,0.6156910999998217,92.78558579999662
1,7,2,1,0.07902059999469202,0.6958536999882199,92.86574839999957
1,8,8,3,0.0627634999982547,0.7597584999894025,92.92965340000228
1,9,5,2,0.07075609998719301,0.8316895999887493,93.00158450000163
