trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,9,1,4.318370399996638,7.041786600137129,8.34036669996567
0,1,3,1,3.9303435999900103,11.07919319998473,12.377773100044578
0,2,8,2,1.776641300180927,12.959917200030759,14.258497099857777
0,3,4,7,6.342104200040922,19.414494100026786,20.713073999853805
0,4,0,2,2.806093499995768,22.325608999934047,23.624188999878243
0,5,8,2,2.590588199906051,25.02989719994366,26.32847710000351
0,6,9,1,3.580474300077185,28.720345600042492,30.018925599986687
0,7,3,7,6.482818500138819,35.334420799976215,36.633000700036064
0,8,9,1,1.6331904998514801,37.15578379994258,38.454363599885255
0,9,5,5,4.8193934999872,42.08330780011602,43.38188760005869
0,10,0,3,3.3701804999727756,45.5572995999828,46.85587950004265
0,11,6,2,2.30510520003736,47.98017579992302,49.27875569998287
0,12,7,7,1.657502300105989,49.741490399930626,51.04007039987482
0,13,4,0,3.081272999988869,52.92640380002558,54.224983899854124
0,14,5,5,3.3414700001012534,56.37660129996948,57.67518120002933
0,15,3,4,3.8324861000292003,60.312936400063336,61.61151649989188
0,16,5,4,3.6502870998810977,64.07049200008623,65.36907189991325
0,17,8,2,2.4579425998963416,66.63290600012988,67.9314858999569
0,18,3,9,4.263294100062922,71.00042279995978,72.29900270001963
0,19,6,0,3.2933586998842657,74.39912270009518,75.69770270003937
0,20,4,2,3.351231100037694,77.85564620001242,79.15422610007226
0,21,5,4,4.811425700085238,82.87382229999639,84.17240209993906
0,22,8,2,3.2229736000299454,86.20521009992808,87.50378999998793
0,23,4,4,6.191076799994335,92.50203020009212,93.80061009991914
0,24,0,5,2.150083899963647,94.75714790006168,96.0557277998887
1,0,6,4,5.639749200083315,9.424857700010762,105.48063739994541
1,1,2,0,3.444526399951428,12.973180999979377,109.0289608000312
1,2,4,1,2.1636274999473244,15.24065119982697,111.29643079987727
1,3,3,3,4.036504900082946,19.38513879990205,115.44091859995387
1,4,5,5,4.048752099974081,23.537925199838355,119.59370499989018
1,5,9,1,1.2224439999554306,24.865412099985406,120.92119190003723
1,6,7,7,2.360187199898064,27.328853299841285,123.38463300000876
1,7,9,1,4.360704999882728,31.79248039983213,127.8482600999996
1,8,1,7,2.007892800029367,33.9048935000319,129.96067330008373
1,9,6,8,4.173025700030848,38.18215149990283,134.2379312000703
1,10,0,1,2.7994404998607934,41.08544769999571,137.141227300046
1,11,8,1,3.5636265999637544,44.75815849984065,140.81393820000812
1,12,9,9,2.0719161999877542,46.93579879985191,142.99157859990373
1,13,6,0,1.2884986998979002,48.44217739999294,144.4979570999276
1,14,3,7,3.6780844000168145,52.223464200040326,148.2792440999765
1,15,7,7,2.8367082998156548,55.16333609982394,151.21911569987424
1,16,6,5,3.19438729993999,58.462005499983206,154.51778519991785
1,17,2,6,2.5672542999964207,61.13220499991439,157.18798470008187
1,18,8,0,1.7202677999157459,62.957966399844736,159.0137461000122
1,19,1,9,2.2186186998151243,65.2804781999439,161.33625789987855
1,20,3,3,1.7288059000857174,67.12522339983843,163.1810031000059
1,21,4,5,2.5391216001007706,69.77325679990463,165.82903639995493
1,22,8,1,2.1513513000681996,72.03057559998706,168.0863552999217
1,23,3,3,2.8049867001827806,74.94372350000776,170.9995031999424
1,24,4,8,2.2031783999409527,77.2499202999752,173.30569999990985
2,0,3,5,4.080401699990034,7.740118599962443,181.0458660000004
2,1,6,9,5.43185649998486,13.282639499986544,186.5883867999073
2,2,4,1,4.480568599887192,17.86922899982892,191.17497639986686
2,3,8,2,2.79348300001584,20.767325500026345,194.07307270006277
2,4,0,4,3.8000756001565605,24.67224569991231,197.9779930000659
2,5,9,7,2.7794038001447916,27.555271599907428,200.86101890006103
2,6,4,8,2.10827980004251,29.769239299930632,203.07498649996705
2,7,8,6,2.559283700073138,32.43472729995847,205.74047459987924
2,8,6,4,6.790969799971208,39.467490299837664,212.77323759999126
2,9,4,3,4.18393800011836,43.757377199828625,217.06312459986657
2,10,7,3,1.2193251000717282,45.08237949991599,218.38812680006959
2,11,5,9,3.3347999998368323,48.52997849998064,221.8357259000186
2,12,9,7,2.7914267000742257,51.42511920002289,224.7308664000593
2,13,4,5,5.205113200005144,56.73549550003372,230.0412427999545
2,14,1,8,3.808512300020084,60.65594960004091,233.96169680007733
2,15,7,8,1.871585699962452,62.63172909989953,235.93747640005313
2,16,9,6,2.2224727000575513,64.96393369999714,238.2696809999179
2,17,4,1,8.58866270002909,73.6621892999392,246.96793689997867
2,18,1,8,1.8847764001693577,75.65342410001904,248.9591713999398
2,19,4,9,3.3373961998149753,79.09594779997133,252.40169529989362
2,20,0,1,6.825836299918592,86.03031229996122,259.33605949999765
2,21,3,6,2.2571574999019504,88.39427559985779,261.70002319989726
2,22,7,4,1.746041800128296,90.24632269982249,263.5520699999761
2,23,9,7,5.3720450000837445,95.72740269987844,269.0331500999164
2,24,6,5,2.3842403998132795,98.22524399985559,271.5309913000092
3,0,2,7,2.8428259000647813,5.845404600026086,277.37644100002944
3,1,7,3,1.207604199880734,7.157936600036919,278.6889730000403
3,2,3,6,4.660051800077781,11.931183600099757,283.46221989998594
3,3,2,7,4.572633000090718,16.60864210012369,288.13967840000987
3,4,0,6,2.3448399000335485,19.13193290005438,290.66296930005774
3,5,2,9,2.5081027999985963,21.75643609999679,293.28747250000015
3,6,0,0,2.238358800066635,24.101992100011557,295.63302839989774
3,7,1,2,5.09903630008921,29.307282300200313,300.83831869997084
3,8,2,6,4.1821265001781285,33.76292800018564,305.2939643000718
3,9,5,0,5.435317100025713,39.303645899984986,310.83468219987117
3,10,3,9,6.704969199839979,46.1203582000453,317.6513944999315
3,11,6,0,1.4812793999444693,47.71144039998762,319.242476799991
3,12,3,5,3.988857200136408,51.805487900041044,323.3365243000444
3,13,6,5,5.276625300059095,57.189876300049946,328.72091279993765
3,14,2,7,1.1821129000745714,58.47838950017467,330.00942580006085
3,15,6,0,1.1006237000692636,59.68463350017555,331.21566980006173
3,16,3,5,3.2177077000960708,63.00871159997769,334.53974789986387
3,17,1,4,5.648704400053248,68.76296740001999,340.29400380002335
3,18,7,3,1.2342131999321282,70.10644250013866,341.63747880002484
3,19,3,3,2.049541800050065,72.2634882000275,343.79452460003085
3,20,0,5,2.6586351001169533,75.02911520004272,346.5601516000461
3,21,1,1,2.3601376998703927,77.50050650001504,349.0315427999012
3,22,2,2,1.9363293999340385,79.58223720011301,351.11327359988354
3,23,3,3,1.7103103999979794,81.40085860015824,352.9318949999288
3,24,7,1,1.9522653999738395,83.4592214000877,354.9902580999769
4,0,4,7,1.1694812001660466,3.8766777999699116,358.8669829000719
4,1,2,3,1.2337201000191271,5.2197388000786304,360.2100438999478
4,2,0,1,2.081262500025332,7.407789200078696,362.3980942000635
4,3,4,3,4.89761760015972,12.413420799886808,367.40372619987465
4,4,8,3,0.9921283000148833,13.516551400069147,368.50685660005547
4,5,9,9,8.060502200154588,21.692828099941835,376.6831332000438
4,6,8,4,4.372298900038004,26.17210659990087,381.1624117998872
4,7,9,3,3.0989206000231206,29.37813979992643,384.36844499991275
4,8,2,3,1.7090873999986798,31.194702100008726,386.1850071998779
4,9,5,7,3.884309999877587,35.19117149990052,390.1814766000025
4,10,1,4,3.9124426001217216,39.21288300002925,394.2031880998984
4,11,2,3,1.7695681999903172,41.088976999977604,396.0792821999639
4,12,8,3,1.0877507999539375,42.28452920005657,397.2748342999257
4,13,5,5,4.768525500083342,47.35912839998491,402.3494333999697
4,14,9,2,4.15363399987109,51.622836499940604,406.6131414999254
4,15,5,5,4.991333100013435,56.73145360010676,411.7217586999759
4,16,6,1,5.0238608999643475,61.86574320006184,416.85604820004664
4,17,4,3,1.195978500181809,63.17537360009737,418.1656788000837
4,18,9,3,0.8343740999698639,64.1208579998929,419.1111629998777
4,19,1,7,8.300167399924248,72.52919099992141,427.5194961000234
4,20,0,0,1.0886456998996437,73.73031669994816,428.72062180005014
4,21,2,3,2.569417899940163,76.40851369989105,431.39881889987737
4,22,5,6,6.690710899885744,83.20848229993135,438.19878729991615
4,23,0,0,1.0539312998298556,84.3757392000407,439.36604429990984
4,24,9,3,2.127216699998826,86.61018810002133,441.600493399892
5,0,1,4,2.058081900002435,3.9751630001701415,445.57573599996977
5,1,5,2,2.732958799926564,6.815893900115043,448.4164666000288
5,2,0,0,1.0871117999777198,8.011714600026608,449.61228740005754
5,3,9,1,1.5069597999099642,9.634821500163525,451.2353942999616
5,4,6,0,2.200684000039473,11.94936400000006,453.54993689991534
5,5,7,3,0.8830061999615282,12.94653690000996,454.5471095999237
5,6,4,2,2.3215074001345783,15.377883800072595,456.9784566999879
5,7,3,1,1.892891500145197,17.382276100106537,458.98284889990464
5,8,0,0,2.1164609000552446,19.616966200061142,461.21753919986077
5,9,4,7,1.8946179000195116,21.62455160007812,463.2251244999934
5,10,2,2,2.4168877000920475,24.161102700047195,465.7616755000781
5,11,9,3,1.3532885001040995,25.621056400006637,467.2216292999219
5,12,7,3,1.1065287999808788,26.836983100045472,468.43755599996075
5,13,2,7,1.4387914000544697,28.385664200177416,469.9862369999755
5,14,1,1,2.4382943001110107,30.93237529997714,472.5329481998924
5,15,0,0,0.9507803998421878,31.99086010013707,473.59143300005235
5,16,9,7,1.7873682000208646,33.88639959995635,475.48697269987315
5,17,3,2,3.9413717999123037,37.93589200009592,479.536464799894
5,18,2,9,1.9234652000013739,39.96832890016958,481.56890179985203
5,19,5,6,2.715180599829182,42.793618499999866,484.3941911999136
5,20,7,3,1.0914787999354303,43.99435460008681,485.5949277000036
5,21,4,4,5.0349001998547465,49.14617169997655,490.7467445000075
5,22,5,8,3.2601004999596626,52.516133500030264,494.11670639994554
5,23,7,3,1.0847891001030803,53.71467070002109,495.315243500052
5,24,8,2,6.114866799907759,59.938261199975386,501.53883420000784
6,0,4,5,4.823190900031477,6.490077099995688,508.0289616000373
6,1,7,7,2.926444999873638,9.757248499896377,511.29613310005516
6,2,9,8,2.335813600104302,12.206674699904397,513.745559199946
6,3,0,0,2.580539300106466,14.897411699872464,516.4362963000312
6,4,6,1,2.198110400000587,17.211356499930844,518.7502410998568
6,5,8,8,6.512223500059918,23.845981699880213,525.3848661999218
6,6,9,7,2.322417400078848,26.279161100042984,527.8180456999689
6,7,3,6,3.6422383000608534,30.034188400022686,531.5730731000658
6,8,2,3,3.783735399832949,33.92948379996233,535.4683683998883
6,9,3,1,3.604100299999118,37.64758089999668,539.1864654999226
6,10,5,4,7.745998500147834,45.503674200037494,547.0425589000806
6,11,1,8,7.05644919979386,52.67393559985794,554.2128200998995
6,12,2,0,3.8635899000801146,56.64872099994682,558.1876054999884
6,13,7,7,1.4614961999468505,58.22497299988754,559.7638576000463
6,14,2,2,1.9347928001079708,60.27050459990278,561.8093890999444
6,15,1,7,1.328951200004667,61.70925850002095,563.2481430999469
6,16,9,0,2.2119469000026584,64.03124719997868,565.5701317000203
6,17,1,2,2.303404300007969,66.44423429993913,567.9831188998651
6,18,0,0,0.8146848999895155,67.37345139984973,568.9123360000085
6,19,9,9,2.187291899928823,69.67762059997767,571.2165051999036
6,20,2,2,1.6057257000356913,71.40765989990905,572.9465445999522
6,21,3,9,1.1260410998947918,72.65987530001439,574.1987598999403
6,22,0,0,1.4264718000777066,74.19879379984923,575.7376784998924
6,23,8,9,1.783462599851191,76.09196459990926,577.6308492999524
6,24,6,0,1.6732501999940723,77.87854139995761,579.4174261998851
7,0,9,8,1.7765381999779493,3.1914356001652777,582.608908199938
7,1,4,4,2.746462899958715,6.053421000018716,585.4708934999071
7,2,3,5,5.842954199993983,12.00678430008702,591.4242568998598
7,3,5,3,2.731629699934274,14.896748800063506,594.3142214000691
7,4,8,7,3.584119100123644,18.59496090002358,598.0124335000291
7,5,3,8,3.0027103999163955,21.714846400078386,601.132319000084
7,6,9,2,2.796192199923098,24.625158400041983,604.0426310000475
7,7,7,7,1.500074899988249,26.239106200169772,605.6565787999425
7,8,8,9,2.6567713001277298,29.01000550016761,608.4274778999388
7,9,5,9,2.1179069001227617,31.238600100157782,610.6560726000462
7,10,3,8,1.8315673000179231,33.18548860005103,612.6029612000566
7,11,0,0,0.9069264000281692,34.20757060009055,613.6250430999789
7,12,6,6,3.443344600033015,37.76114790001884,617.1786205000244
7,13,7,7,1.5743305999785662,39.44734530011192,618.8648178998847
7,14,4,6,1.4205322000198066,40.987515500048175,620.4049879999366
7,15,6,0,1.1366077999118716,42.23744700010866,621.6549197998829
7,16,0,0,1.6381667000241578,43.98824940016493,623.4057219000533
