trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,8,9,6.875931999995373,9.040569899996626,10.327988200006075
0,1,0,0,2.531077699997695,11.573758900005487,12.861177099999622
0,2,9,3,1.0642155000095954,12.640128800005186,13.927547100000083
0,3,1,1,0.8648916000092868,13.50691480000387,14.794333099998767
0,4,8,8,1.2143247999920277,14.723646400001599,16.011064600010286
0,5,6,5,1.1141566000005696,15.840030399995157,17.127448800005368
0,6,1,1,1.7982886000099825,17.639995599995018,18.92741470001056
0,7,8,8,1.1642953999980818,18.806309899999178,20.093728100007866
0,8,5,5,0.8983289999887347,19.706652799999574,20.994071100009023
0,9,6,0,0.9308421999885468,20.63982369999576,21.927242000005208
0,10,1,1,0.9979418000002624,21.639674400008516,22.927092700003413
0,11,4,4,0.8314946000027703,22.47282019999693,23.76023850000638
0,12,4,4,1.064115799992578,23.53943689999869,24.82685520000814
0,13,9,9,2.181221999999252,25.722478900002898,27.009896999996272
0,14,0,2,1.4646103999984916,27.18918489999487,28.476603000002797
0,15,2,2,1.1309328000061214,28.32237239999813,29.609790600006818
0,16,7,7,0.8484384000039427,29.172521000000415,30.459939399996074
0,17,3,3,1.0979557999962708,30.27226710000832,31.55968550000398
0,18,0,0,1.5811986000044271,31.855380199995125,33.142799200009904
0,19,5,5,1.9135211000102572,33.77220409999427,35.05962230000296
1,0,9,9,2.2182865999930073,3.1493595999927493,38.209023300005356
1,1,7,7,0.7481039000122109,3.899625099991681,38.95928880000429
1,2,5,5,0.7141859999974258,4.616199399999459,39.675863199998275
1,3,3,3,1.0309501000010641,5.649339199997485,40.70900290001009
1,4,1,1,0.9644470000057481,6.6158905000047525,41.67555430000357
1,5,1,1,1.1810896999959368,7.7990328000014415,42.85869660000026
1,6,4,4,1.1988791999901878,8.99953089999326,44.05919470000663
1,7,3,3,0.7640722000069218,9.765543300003628,44.825207100002444
1,8,1,1,0.9645459000021219,10.732373099992401,45.79203700000653
1,9,0,0,0.9144353000010597,11.64910909999162,46.70877290000499
1,10,8,8,1.8478162000101293,13.498775600004592,48.558439200001885
1,11,7,7,1.2480948999873362,14.748856199992588,49.808520000005956
1,12,8,8,2.4310102999879746,17.181824799990864,52.24148850000347
1,13,5,5,0.8645970999932615,18.04857539999648,53.10823910000909
1,14,2,2,0.71434340000269,18.765148199992836,53.82481190000544
1,15,0,0,1.0476319999870611,19.815052499994636,54.87471620000724
1,16,0,0,0.8642452000058256,20.681436500002746,55.74110030000156
1,17,4,4,1.1142208999954164,21.79793069999141,56.85759450000478
1,18,7,7,0.8482167000038316,22.648090899994713,57.70775480000884
1,19,2,2,0.9314058000018122,23.581389099999797,58.64105289999861
2,0,3,3,1.0634742000111146,1.9666583000071114,60.607752900003106
2,1,2,2,1.0474179000011645,3.0161479999951553,61.6572426000057
2,2,2,2,0.8981399999902351,3.9162669999932405,62.55736170000455
2,3,6,6,2.4313418000092497,6.349390100003802,64.9904846999998
2,4,9,4,1.0976648000068963,7.449299100000644,66.09039369999664
2,5,0,0,1.4809874999918975,8.93236109999998,67.57345560000977
2,6,1,1,0.9983368999965023,9.932490299994242,68.57358480000403
2,7,2,2,0.7312607000058051,10.66555900000094,69.30665349999617
2,8,0,0,0.7481000999978278,11.41570729999512,70.05680190000567
2,9,6,6,3.6146059000020614,15.032449599995743,73.67354420000629
2,10,2,2,0.7810643999982858,15.815534299996216,74.45662900000752
2,11,9,9,1.2308817000011913,17.048582300005364,75.6896768000006
2,12,5,5,0.7311391999974148,17.78185250000388,76.42294720000064
2,13,1,1,0.831558000005316,18.615220099993167,77.25631470000371
2,14,4,4,1.3312577999895439,19.948572699999204,78.58966740001051
2,15,3,3,0.9143112000019755,20.864902100001927,79.50599669999792
2,16,5,5,0.8480487000051653,21.714991400003782,80.35608589999902
2,17,5,5,1.214437700007693,22.931468299997505,81.57256290000805
2,18,0,0,1.1312973000021884,24.064924799997243,82.70601930000703
2,19,7,7,0.7809832000057213,24.847836700006155,83.48893120000139
3,0,0,0,1.0141199999925448,2.0838719999883324,85.57284350000555
3,1,5,5,0.9975030999921728,3.0833757999935187,86.57234720000997
3,2,1,1,0.8977891000104137,3.983043499989435,87.47201480000513
3,3,0,0,0.8480326000135392,4.83334329999343,88.3223244999972
3,4,5,5,1.5145908999984385,6.34961239999393,89.83858380001038
3,5,1,1,0.8644605000008596,7.2160782999999356,90.70504970000184
3,6,5,5,0.9649602000135928,8.182827799988445,91.6717992000049
3,7,2,2,1.0978943999944022,9.282776099993498,92.77174769999692
3,8,0,0,0.8642313000018476,10.149377199995797,93.63834960000531
3,9,4,4,1.1645489999937126,11.315817499998957,94.8047888000001
3,10,6,6,5.447691300010774,16.765332399998442,100.25430380000034
3,11,2,2,0.8478629000019282,17.615509999988717,101.10448150000593
3,12,9,9,1.1142729999992298,18.732149699993897,102.22112110001035
3,13,8,9,1.0648575999948662,19.798959099993226,103.28793060001044
3,14,8,8,0.9975612999987788,20.79851989999588,104.28749129999778
3,15,5,5,0.7809796999936225,21.58180449999054,105.07077580000623
3,16,5,5,3.0982402000081493,24.68175540000084,108.17072680000274
3,17,4,4,1.3808455000107642,26.06474389998766,109.55371520000335
3,18,6,6,1.164569800006575,27.231408299994655,110.72037960001035
3,19,0,0,1.1311874999955762,28.364648499991745,111.8536208000005
4,0,8,8,1.6461992999975337,2.416361199997482,114.27007589999994
4,1,2,2,1.047917599993525,3.4662893999920925,115.32000439999683
4,2,7,7,1.1643097000051057,4.632885699989856,116.48660040000686
