trial,cue,digit,xmouse,ymouse,cuetime,trialtime,sessiontime
0,5,6,0.11354166666666667,0.06111111111111111,0.6324501000053715,15.35832319999463,16.645741400003317
0,5,6,0.15416666666666667,-0.03888888888888889,0.8490555000025779,15.574928600006388,16.862346900001285
0,5,6,0.18854166666666666,-0.053703703703703705,1.0658840000105556,15.791757200000575,17.079175500010024
0,6,1,0.007291666666666667,0.11481481481481481,0.2000879000115674,16.041791900002863,17.329210099997
0,6,1,0.007291666666666667,0.11481481481481481,0.41638870000315364,16.25809260000824,17.545510900003137
0,6,1,0.041666666666666664,0.12407407407407407,0.633400899998378,16.475105000004987,17.762523199999123
0,6,1,0.07395833333333333,0.2,0.8499663000111468,16.691670300002443,17.97908859999734
0,6,1,0.22604166666666667,0.12407407407407407,1.0667580000008456,16.908461900005932,18.19588020000083
0,6,1,0.259375,0.053703703703703705,1.2833644000056665,17.125068499997724,18.412486800007173
0,6,1,0.30416666666666664,-0.003703703703703704,1.4998406000086106,17.341544399998384,18.62896260000707
0,6,1,0.30416666666666664,-0.001851851851851852,1.6999936000065645,17.54169759999786,18.82911590000731
0,7,8,0.075,0.007407407407407408,0.2163526000076672,17.85836620000191,19.14578459999757
0,7,8,0.13854166666666667,0.06481481481481481,0.43258439999772236,18.074597800004994,19.36201599999913
0,7,8,0.18229166666666666,0.05740740740740741,0.6328436000039801,18.274857199998223,19.562275500007672
0,7,8,0.18333333333333332,-0.022222222222222223,0.8496444000047632,18.491657999999006,19.779076300008455
0,7,8,0.18125,-0.1037037037037037,1.0658299000060651,18.70784350000031,19.995261700008996
0,8,5,0.051041666666666666,0.07962962962962963,0.21658049999678042,19.024903400000767,20.312321700010216
0,8,5,0.08541666666666667,0.1259259259259259,0.4329991999984486,19.241322000001674,20.52874029999657
0,8,5,0.09270833333333334,0.053703703703703705,0.6495963999914238,19.45792879999499,20.7453472000052
0,8,5,0.09166666666666666,-0.025925925925925925,0.8498848999879556,19.658207800006494,20.94562610000139
0,9,6,0.18020833333333333,-0.001851851851851852,0.21547319999081083,19.924454000007245,21.211872300002142
0,9,6,0.25833333333333336,0.020370370370370372,0.41582199999538716,20.124802999998792,21.412221500009764
0,9,6,0.24895833333333334,0.07777777777777778,0.6324713999929372,20.34145229999558,21.62887050000427
0,9,6,0.23645833333333333,0.012962962962962963,0.8489499999996042,20.557930900002248,21.845349199997145
0,10,1,0.058333333333333334,-0.04259259259259259,0.21640359998855274,20.85813570000755,22.14555410000321
0,10,1,0.11354166666666667,0.020370370370370372,0.4329396999964956,21.07467170000018,22.36208990000887
0,10,1,0.134375,0.009259259259259259,0.6493196999945212,21.291051499996684,22.57846960000461
0,10,1,0.17708333333333334,0.005555555555555556,0.8659561999957077,21.50768799999787,22.795106100005796
0,11,4,0.12083333333333333,-0.03148148148148148,0.2164514999894891,21.857776000004378,23.145194299999275
0,11,4,0.21458333333333332,-0.040740740740740744,0.4167981999926269,22.058122700007516,23.345541200003936
0,11,4,0.2604166666666667,-0.04259259259259259,0.6329807000001892,22.274305099999765,23.561723500009975
0,12,4,0.042708333333333334,-0.05185185185185185,0.21582899999339134,22.691149599995697,23.978567900005146
0,12,4,0.153125,-0.07407407407407407,0.43236749999050517,22.9076880000066,24.1951063000015
0,12,4,0.18229166666666666,-0.005555555555555556,0.6488395999913337,23.12416020000819,24.411578400002327
0,12,4,0.18020833333333333,-0.053703703703703705,0.8655050999950618,23.340825699997367,24.628244000006816
0,13,9,0.004166666666666667,0.12962962962962962,0.21612860000459477,23.75738470000215,25.044802899996284
0,13,9,0.015625,0.12037037037037036,0.4162699000007706,23.957525999998325,25.244944200007012
0,13,9,0.18958333333333333,0.14444444444444443,0.6166515999939293,24.157907800006797,25.445326100001694
0,13,9,0.19791666666666666,0.18518518518518517,0.8331088999984786,24.374365099996794,25.661783400006243
0,13,9,0.20625,0.2074074074074074,1.04955009999685,24.590806399995927,25.878224600004614
0,13,9,0.21145833333333333,0.037037037037037035,1.24960199999623,24.790858299995307,26.078276600004756
0,13,9,0.22395833333333334,-0.04814814814814815,1.4661925999971572,25.007448799995473,26.29486710000492
0,13,9,0.24166666666666667,-0.11851851851851852,1.6827482999942731,25.224004600007902,26.511422800002038
0,13,9,0.278125,-0.08333333333333333,1.8830356999969808,25.424291799994535,26.711710100003984
0,13,9,0.278125,-0.07407407407407407,2.099757199990563,25.64101340000343,26.928431699998328
0,14,0,0.053125,0.07777777777777778,0.21608389999892097,25.940657800005283,27.228075899998657
0,14,0,0.09479166666666666,0.06851851851851852,0.4162990000040736,26.140873099997407,27.428291300006094
0,14,0,0.11666666666666667,0.009259259259259259,0.6164438999985578,26.341018000006443,27.62843630000134
0,14,0,0.146875,-0.03888888888888889,0.8326712999987649,26.557245200005127,27.844663399999263
0,14,0,0.22708333333333333,-0.022222222222222223,1.0330828000005567,26.75765680000768,28.045075100002578
0,14,0,0.24479166666666666,-0.046296296296296294,1.2491971999988891,26.973771200006013,28.261189299999387
0,14,0,0.240625,-0.044444444444444446,1.4493615000101272,27.17393560000346,28.461353899998358
0,15,2,-0.005208333333333333,0.08518518518518518,0.21605519999866374,27.407493100006832,28.694911200000206
0,15,2,0.0125,0.10555555555555556,0.416215999997803,27.607654000006733,28.89507230000163
0,15,2,0.08541666666666667,0.044444444444444446,0.6327579000062542,27.824196000001393,29.11161420001008
0,15,2,0.090625,0.012962962962962963,0.849204500002088,28.040642399995704,29.328060700005153
0,15,2,0.10729166666666666,-0.037037037037037035,1.0660537000076147,28.257491700001992,29.544909899996128
0,16,7,0.096875,0.009259259259259259,0.21634199999971315,28.540414100003545,29.827832499999204
0,16,7,0.14375,0.02962962962962963,0.4165506999997888,28.74062280000362,30.028041099998518
0,16,7,0.17083333333333334,-0.001851851851851852,0.633020100009162,28.957092299999204,30.24451050000789
0,17,3,0.021875,0.046296296296296294,0.21604559999832418,29.390355600000476,30.6777737000084
0,17,3,0.10104166666666667,0.014814814814814815,0.41638689998944756,29.590697000006912,30.87811530000181
0,17,3,0.128125,-0.012962962962962963,0.6328370999981416,29.80714699999953,31.094565100007458
0,17,3,0.16875,0.018518518518518517,0.8493788999912795,30.023688900007983,31.31110710000212
0,17,3,0.203125,-0.03888888888888889,1.0659250999888172,30.240235200006282,31.527653400000418
0,18,0,0.07083333333333333,0.020370370370370372,0.21601099999679718,30.49019070000213,31.777608800010057
0,18,0,0.07083333333333333,0.020370370370370372,0.43270160000247415,30.70688140000857,31.994299600002705
0,18,0,0.17708333333333334,0.016666666666666666,0.6329294000024674,30.907109200008563,32.1945274000027
0,18,0,0.225,0.06296296296296296,0.8332456000061939,31.1074254999985,32.39484380000795
0,18,0,0.27708333333333335,0.06111111111111111,1.0493000999995274,31.323479900005623,32.61089809999976
0,18,0,0.2552083333333333,0.07407407407407407,1.2497756000084337,31.523955800003023,32.81137409999792
0,18,0,0.22916666666666666,0.10740740740740741,1.466507500008447,31.740687500001513,33.02810579999641
0,19,5,0.04895833333333333,-0.07037037037037037,0.2149826000095345,32.07366500000353,33.36108329999843
0,19,5,0.15,-0.11851851851851852,0.43195169999671634,32.290634200006025,33.57805250000092
0,19,5,0.17708333333333334,-0.08148148148148149,0.6484419000043999,32.50712399999611,33.7945422000048
0,19,5,0.21354166666666666,-0.2351851851851852,0.8649535000004107,32.723635700007435,34.01105390000157
0,19,5,0.21145833333333333,-0.24259259259259258,1.0814045000006445,32.94008660000691,34.227504900001804
0,19,5,0.21041666666666667,-0.09259259259259259,1.2982538000069326,33.15693589999864,34.44435400000657
0,19,5,0.22083333333333333,-0.009259259259259259,1.5149863999977242,33.37366850000399,34.661086799998884
0,19,5,0.23854166666666668,-0.009259259259259259,1.7315961999993306,33.59027879999485,34.8776971000043
1,0,9,0.008333333333333333,0.0,0.20369539999228436,1.1347678000020096,36.1944313999993
1,0,9,0.023958333333333335,0.016666666666666666,0.4206698000052711,1.3517419999989215,36.4114058999985
1,0,9,0.103125,-0.025925925925925925,0.6369455999956699,1.5680178000038723,36.62768170000345
1,0,9,0.10625,-0.024074074074074074,0.8533453999989433,1.7844174999918323,36.84408140000596
1,0,9,0.1,-0.025925925925925925,1.0535651999962283,1.9846374000044307,37.044301000001724
1,0,9,0.06458333333333334,-0.053703703703703705,1.2698826999985613,2.2009547999914503,37.26061850000406
1,0,9,0.06979166666666667,-0.06481481481481481,1.4865439999994123,2.4176160999923013,37.47727980000491
1,0,9,0.11041666666666666,-0.12222222222222222,1.6869011999951908,2.617973400003393,37.67763720000221
1,0,9,0.1625,-0.11851851851851852,1.8875866000016686,2.8186586999945575,37.878322500007926
1,0,9,0.19270833333333334,-0.11851851851851852,2.1032287999987602,3.0343009999924107,38.09396490000654
1,1,7,0.011458333333333333,0.05555555555555555,0.21625180001137778,3.367772199999308,38.427435999998124
1,1,7,0.05416666666666667,0.05185185185185185,0.4328304000082426,3.5843506999954116,38.64401450000878
1,1,7,0.115625,-0.011111111111111112,0.6492987000092398,3.8008188999956474,38.86048250000749
1,2,5,0.07916666666666666,0.009259259259259259,0.2159045000007609,4.11791689999518,39.17758070000855
1,2,5,0.128125,0.001851851851851852,0.43271480000112206,4.334727199995541,39.39439100000891
1,2,5,0.171875,0.016666666666666666,0.6492101000039838,4.551222599999164,39.61088639999798
1,3,3,0.06354166666666666,-0.03518518518518519,0.21589819999644533,4.8342869999905815,39.89395070000319
1,3,3,0.14270833333333333,-0.06851851851851852,0.43239830000675283,5.050787000000128,40.11045069999818
1,3,3,0.1625,-0.1037037037037037,0.6325871000008192,5.250975999995717,40.31063970000832
1,3,3,0.17708333333333334,-0.05,0.8491398000041954,5.467528599998332,40.52719239999715
1,4,1,0.05520833333333333,-0.005555555555555556,0.21588580000388902,5.867327999992995,40.92699160000484
1,4,1,0.07708333333333334,-0.07592592592592592,0.41612480000185315,6.06756709999172,41.12723100000585
1,4,1,0.103125,-0.11296296296296296,0.6162579000083497,6.267700199998217,41.32736389999627
1,4,1,0.14791666666666667,-0.07777777777777778,0.8327894999965793,6.484231700000237,41.54389539999829
1,5,1,0.0625,0.009259259259259259,0.21650389999558683,6.834445999993477,41.894109800006845
1,5,1,0.18020833333333333,-0.1037037037037037,0.43276859998877626,7.050710600000457,42.11037439999927
1,5,1,0.209375,-0.09259259259259259,0.6496368999942206,7.267578999992111,42.32724270000472
1,5,1,0.22395833333333334,-0.020370370370370372,0.8496936000010464,7.467635699998937,42.52729949999775
1,5,1,0.225,0.011111111111111112,1.0660647999902721,7.684006800001953,42.74367050000001
1,6,4,-0.0010416666666666667,0.012962962962962963,0.21642849998897873,8.017079400000512,43.076742999997805
1,6,4,0.010416666666666666,0.012962962962962963,0.4165251999947941,8.217175999991014,43.27683980000438
1,6,4,0.08229166666666667,-0.011111111111111112,0.6332542000018293,8.43390509999881,43.4935686999961
1,6,4,0.16979166666666667,-0.044444444444444446,0.8334783999889623,8.634129300000495,43.69379289999779
1,6,4,0.196875,-0.012962962962962963,1.049828899995191,8.850479799992172,43.91014350000478
1,7,3,0.11354166666666667,-0.022222222222222223,0.2156773000024259,9.217146900002263,44.27681070000108
1,7,3,0.19166666666666668,-0.05185185185185185,0.4323574000009103,9.433827000000747,44.49349079999956
1,7,3,0.221875,-0.06481481481481481,0.6328133000060916,9.634282999992138,44.693946800005506
1,8,1,0.0375,0.05555555555555555,0.21610469999723136,9.983930899994448,45.043594700007816
1,8,1,0.07708333333333334,0.040740740740740744,0.4162046999990707,10.184030799995526,45.24369450000813
1,8,1,0.125,0.0,0.6329630999971414,10.400789199993596,45.460453000006964
1,8,1,0.159375,-0.014814814814814815,0.8495275999885052,10.617353699999512,45.67701759999909
1,9,0,0.05625,0.018518518518518517,0.2159096999967005,10.950582799996482,46.01024660000985
1,9,0,0.11979166666666667,-0.03518518518518519,0.4327867999963928,11.167459699994652,46.22712350000802
1,9,0,0.15,-0.05185185185185185,0.6493085999973118,11.383981599996332,46.44364559999667
1,9,0,0.26979166666666665,0.07592592592592592,0.8659734999964712,11.600646499995491,46.66031040000962
1,10,8,0.013541666666666667,0.0,0.2159546000038972,11.86691329999303,46.926577000005636
1,10,8,0.042708333333333334,-0.03518518518518519,0.4164076000015484,12.067366299990681,47.12703020000481
1,10,8,0.07291666666666667,-0.08333333333333333,0.6326781999960076,12.283637000000454,47.34330079999927
1,10,8,0.09479166666666666,-0.1,0.8493985999957658,12.50035729999945,47.560021099998266
1,10,8,0.11145833333333334,-0.08703703703703704,1.0660933000035584,12.717052099993452,47.77671580000606
1,10,8,0.12083333333333333,-0.06296296296296296,1.282831400007126,12.93379019999702,47.99345400001039
1,10,8,0.15416666666666667,0.011111111111111112,1.4991657000064151,13.150124299994786,48.20978800000739
1,10,8,0.153125,0.09074074074074075,1.6994728999998188,13.350431700004265,48.41009550000308
1,11,7,0.0010416666666666667,-0.005555555555555556,0.21617580000020098,13.7169361999986,48.776599999997416
1,11,7,0.010416666666666666,-0.005555555555555556,0.4163580999884289,13.91711850000138,48.976782300000195
1,11,7,0.15625,-0.03888888888888889,0.6326826999866171,14.133442999998806,49.19310679999762
1,11,7,0.2125,-0.07407407407407407,0.8494094999914523,14.350169900004403,49.40983360000246
1,11,7,0.21354166666666666,-0.05740740740740741,1.0494533999881241,14.550213900001836,49.609877900002175
1,12,8,0.13333333333333333,-0.007407407407407408,0.2162370000005467,14.967050899998867,50.02671469999768
1,12,8,0.17604166666666668,-0.044444444444444446,0.4328353999881074,15.183649400001741,50.243313099999796
1,12,8,0.20104166666666667,-0.07037037037037037,0.6329123999894364,15.383726300002309,50.443390100001125
1,12,8,0.22604166666666667,-0.07222222222222222,0.8494473999890033,15.600261300001875,50.65992499999993
1,12,8,0.278125,-0.1111111111111111,1.0495017999928677,15.800315699991188,50.85997960000532
1,12,8,0.27708333333333335,-0.09814814814814815,1.2657838000013726,16.01659759999893,51.076261199996225
1,12,8,0.26666666666666666,-0.012962962962962963,1.4660485999920638,16.216862400004175,51.27652620000299
1,12,8,0.2791666666666667,0.03518518518518519,1.682610299991211,16.433424200004083,51.4930880000029
1,12,8,0.3885416666666667,-0.003703703703703704,1.8995155999873532,16.650329600000987,51.7099933999998
1,12,8,0.23333333333333334,-0.012962962962962963,2.115739000000758,16.866552799998317,51.926216699997894
1,12,8,0.16770833333333332,-0.014814814814814815,2.315913200000068,17.06672709999839,52.126390899997205
1,13,5,0.023958333333333335,0.009259259259259259,0.2158590000035474,17.39983629999915,52.459499999997206
1,13,5,0.09270833333333334,0.027777777777777776,0.4324676999967778,17.61644489999162,52.67610870000499
1,13,5,0.13854166666666667,0.018518518518518517,0.6327770999923814,17.816754300001776,52.87641810000059
1,13,5,0.165625,0.0,0.8495908999902895,18.033568200000445,53.0932318999985
1,14,2,0.08958333333333333,0.027777777777777776,0.21581379999406636,18.26661759999115,53.32628150000528
1,14,2,0.171875,-0.027777777777777776,0.4324330999952508,18.483236899992335,53.54290060000494
1,14,2,0.20104166666666667,-0.03148148148148148,0.649169999989681,18.69997400000284,53.75963760000013
1,15,0,0.03958333333333333,0.012962962962962963,0.21622649999335408,18.98364579999179,54.04330980000668
1,15,0,0.10416666666666667,-0.014814814814814815,0.432590699987486,19.200010000000475,54.25967379999929
1,15,0,0.13229166666666667,-0.03333333333333333,0.6491308999975445,19.416550399997504,54.47621419999632
1,15,0,0.140625,-0.020370370370370372,0.8658662999951048,19.633285599993542,54.69294940000691
1,16,0,0.030208333333333334,0.012962962962962963,0.21618640000815503,20.033376799998223,55.09304059999704
1,16,0,0.11770833333333333,0.001851851851851852,0.43276379999588244,20.249954400002025,55.30961810000008
1,16,0,0.11875,0.003703703703703704,0.6494678000017302,20.46665829999256,55.52632210000593
1,17,4,0.06875,0.0,0.21589829999720678,20.899607300001662,55.95927120000124
1,17,4,0.06875,0.0,0.4159637999982806,21.09967300000426,56.15933660000155
1,17,4,0.11145833333333334,-0.009259259259259259,0.6324833999969997,21.316192600002978,56.375856400001794
1,17,4,0.190625,-0.009259259259259259,0.8326539999980014,21.51636310000322,56.576027000002796
1,17,4,0.19583333333333333,-0.001851851851851852,1.0328006000054302,21.716509699996095,56.776173600010225
1,18,7,0.11979166666666667,-0.04259259259259259,0.21656470000743866,22.01643829999375,57.07610200000636
1,18,7,0.25,-0.07407407407407407,0.4331250000104774,22.23299859999679,57.2926623000094
1,18,7,0.24479166666666666,-0.06111111111111111,0.6495702000102028,22.449443599994993,57.5091073000076
1,19,2,0.022916666666666665,-0.046296296296296294,0.21649710000201594,22.86647959999391,57.92614340000728
1,19,2,0.17395833333333333,-0.1,0.4331090000050608,23.083091599997715,58.14275539999653
1,19,2,0.19791666666666666,-0.08888888888888889,0.6494722000061302,23.299454699998023,58.35911849999684
1,19,2,0.19375,-0.05925925925925926,0.8664273000031244,23.51640989999578,58.57607370000915
2,0,3,0.0,0.0,0.2145143000088865,1.1176976999995532,59.75879220000934
2,0,3,0.058333333333333334,0.005555555555555556,0.4148492000094848,1.3180328000016743,59.95912729999691
2,0,3,0.12083333333333333,-0.012962962962962963,0.6316634000104386,1.5348469000018667,60.17594149999786
2,0,3,0.15104166666666666,-0.016666666666666666,0.8484468000096967,1.7516303000011249,60.39272489999712
2,0,3,0.15208333333333332,-0.016666666666666666,1.0485435000009602,1.9517269000061788,60.592821600002935
2,1,2,0.0125,0.0,0.21611379999376368,2.1848429999954533,60.825937600006
2,1,2,0.05625,-0.003703703703703704,0.4167663999978686,2.385495599999558,61.026590100009344
2,1,2,0.08645833333333333,-0.007407407407407408,0.6328376999881584,2.6015669000044,61.24266139999963
2,1,2,0.121875,-0.014814814814814815,0.8491540999966674,2.817883299998357,61.45897780000814
2,2,2,0.035416666666666666,-0.007407407407407408,0.2164918999915244,3.234618300004513,61.87571290000051
2,2,2,0.06666666666666667,-0.014814814814814815,0.4328875999926822,3.451014000005671,62.092108500000904
2,2,2,0.11354166666666667,-0.03333333333333333,0.6500796000036644,3.6682059000013396,62.309300499997335
2,2,2,0.12291666666666666,-0.012962962962962963,0.8660341999930097,3.884160500005237,62.52525489999971
2,3,6,0.125,-0.05185185185185185,0.21622400000342168,4.134271600007196,62.77536620000319
2,3,6,0.125,-0.05185185185185185,0.41648080000595655,4.334528399995179,62.975623000005726
2,3,6,0.159375,-0.09074074074074075,0.6328219999995781,4.5508694000018295,63.19196389999706
2,3,6,0.15520833333333334,-0.12777777777777777,0.8493926000082865,4.767440199997509,63.40853460000653
2,3,6,0.15625,-0.11851851851851852,1.0494685000012396,4.967515900003491,63.60861029999796
2,3,6,0.17708333333333334,-0.003703703703703704,1.2496097000112059,5.167657300000428,63.808751800010214
2,3,6,0.1875,0.05740740740740741,1.466222100003506,5.38426970000728,64.02536430000328
2,3,6,0.29270833333333335,0.09074074074074075,1.6665398000041023,5.584587399993325,64.22568200000387
2,3,6,0.2677083333333333,0.06111111111111111,1.8830692000046838,5.801117599999998,64.44221249999828
2,3,6,0.175,0.025925925925925925,2.0994552000047406,6.017502899994724,64.65859740000451
2,3,6,0.12604166666666666,0.003703703703703704,2.2995935000071768,6.217641099996399,64.85873580000771
2,4,9,0.003125,-0.001851851851851852,0.21581420001166407,6.567448100002366,65.20854289999988
2,4,9,0.08020833333333334,-0.037037037037037035,0.4328002000111155,6.784434000001056,65.42552849999629
2,4,9,0.13229166666666667,-0.014814814814814815,0.6491211000102339,7.0007549000001745,65.6418493000092
2,4,9,0.13333333333333333,0.024074074074074074,0.8495085000031395,7.201142300007632,65.84223690000363
2,4,9,0.134375,0.09814814814814815,1.065757800010033,7.4173915999999736,66.05848620001052
2,5,0,0.005208333333333333,-0.04814814814814815,0.2159858999948483,7.6673582999937935,66.30845280000358
2,5,0,0.03333333333333333,-0.07222222222222222,0.4325832999893464,7.883955800003605,66.52505019999808
2,5,0,0.04583333333333333,-0.04814814814814815,0.6328433999879053,8.084216100003687,66.72531069999968
2,5,0,0.09479166666666666,-0.024074074074074074,0.8492507999908412,8.3006233000051,66.94171769999957
2,5,0,0.13854166666666667,-0.06481481481481481,1.066245699999854,8.517619499994908,67.15871440000774
2,5,0,0.13645833333333332,-0.06851851851851852,1.2827723999944283,8.734145099995658,67.37524000000849
2,6,1,0.03229166666666667,0.011111111111111112,0.2001248000015039,9.134277599994675,67.77537220000522
2,6,1,0.13125,-0.05,0.41674990000319667,9.350902699996368,67.99199730000691
2,6,1,0.16041666666666668,-0.053703703703703705,0.6333503000059864,9.567503099999158,68.2085977000097
2,6,1,0.16770833333333332,-0.027777777777777776,0.8495267999969656,9.783679600004689,68.42477409999992
2,7,2,0.051041666666666666,0.001851851851851852,0.21628600000985898,10.15058339999814,68.79167790000793
2,7,2,0.12604166666666666,-0.03888888888888889,0.41646990001027007,10.350767299998552,68.99186200000986
2,7,2,0.13958333333333334,-0.04259259259259259,0.6328515000059269,10.567149099995731,69.20824380000704
2,8,0,0.06354166666666666,0.03333333333333333,0.21629209999809973,10.883898700005375,69.52499330000137
2,8,0,0.171875,-0.024074074074074074,0.41651789999741595,11.08412440000393,69.72521899999992
2,8,0,0.178125,-0.027777777777777776,0.6329435000079684,11.30054999999993,69.94164450000972
2,9,6,0.0125,0.009259259259259259,0.2160035999986576,11.633846199998516,70.27494060000754
2,9,6,0.0125,0.009259259259259259,0.4161427999933949,11.833985399993253,70.4750800000038
2,9,6,0.026041666666666668,-0.009259259259259259,0.632473999998183,12.05031649999728,70.69141130000935
2,9,6,0.06145833333333333,-0.05,0.8493849999940721,12.267227699994692,70.90832220000448
2,9,6,0.1125,-0.044444444444444446,1.0662175999896135,12.484060200004023,71.12515469999926
2,9,6,0.12604166666666666,0.025925925925925925,1.2827507999900263,12.700593500005198,71.34168810000119
2,9,6,0.11354166666666667,0.07037037037037037,1.4991050999960862,12.916947599995183,71.55804210000497
2,9,6,0.065625,0.10555555555555556,1.7157309999893187,13.133573600003729,71.77466830000049
2,9,6,0.053125,0.20555555555555555,1.916042099997867,13.333884799998486,71.97497940000903
2,9,6,0.053125,0.21851851851851853,2.1325934999913443,13.550436200006516,72.19153080000251
2,9,6,0.07395833333333333,0.1,2.3491265999909956,13.766969300006167,72.40806390000216
2,9,6,0.09791666666666667,0.05185185185185185,2.5491863999923225,13.967029000006733,72.60812360000273
2,9,6,0.09375,-0.024074074074074074,2.765654999995604,14.1834974999947,72.82459200000449
