trial,cue,digit,keypress,cuetime,trialtime,sessiontime
0,0,0,0,1.039844600003562,3.448220999998739,5.063653299992438
0,1,9,9,2.542085799999768,5.992106399993645,7.607538800002658
0,2,0,0,1.0734311999985948,7.067698699989705,8.683130999997957
0,3,3,3,0.7587282000022242,7.8281715999910375,9.443603799998527
0,4,8,4,0.9035713999910513,8.733431100001326,10.348863399995025
0,5,8,2,1.2180313000135357,9.953152000001865,11.568584299995564
0,6,9,5,0.960536200000206,10.915427399988403,12.530859699996654
0,7,5,5,1.5566861999977846,12.473794199991971,14.089226600000984
0,8,5,5,0.8079687999997986,13.283418699997128,14.898850899990066
0,9,2,7,0.627447699996992,13.912555799994152,15.527988100002403
0,10,3,3,0.9473608999978751,14.861612199994852,16.477044500003103
0,11,7,7,0.725364099998842,15.588696599996183,17.20412879998912
0,12,0,0,1.3292956000077538,16.919745899998816,18.535178199992515
0,13,7,7,0.699867199989967,17.62135970000236,19.236791999996058
0,14,4,4,0.6121009000053164,18.235184899996966,19.850617199990666
0,15,2,2,0.7712383000034606,19.008149999994203,20.623582200001692
0,16,4,4,0.570408799991128,19.580256599991117,21.195688899999368
0,17,0,0,0.6294609999895329,20.211903199990047,21.827335399997537
0,18,7,7,0.6016270999971312,20.815220199991018,22.43065249999927
0,19,3,3,0.7281532000051811,21.545089899998857,23.160522099991795
1,0,4,4,0.6222402999992482,1.1034056000062265,24.263967399994726
1,1,8,8,1.7341910999966785,2.8393346999946516,25.999896599998465
1,2,8,8,0.7717651999992086,3.612804899996263,26.773366699999315
1,3,6,0,1.4377562000008766,5.052258299998357,28.21282010000141
1,4,3,3,0.8832561999879545,5.937247199995909,29.09780899999896
1,5,9,9,1.2393925999931525,7.178385299994261,30.33894699999655
1,6,8,6,0.9375922000035644,8.117806900001597,31.278368500003126
1,7,3,3,0.7513432999985525,8.87082460000238,32.03138629999012
1,8,3,3,0.6275924999936251,9.500140799995279,32.66070259999833
1,9,9,9,0.8496363000012934,10.351485699997284,33.512047399999574
1,10,7,7,0.6149138000037055,10.968073399999412,34.12863520000246
1,11,8,6,1.6288877999904798,12.598651499996777,35.75921329999983
1,12,1,3,0.7696015999972587,13.36995969999407,36.53052149999712
1,13,6,0,0.9269394000002649,14.298647699994035,37.459209399996325
1,14,0,0,0.8521582000103081,15.152545000004466,38.313106799992966
1,15,8,5,1.1900690000038594,16.344323299999814,39.504885199989076
1,16,9,9,0.8075504000007641,17.154006800003117,40.3145688999939
1,17,0,0,0.5890501999965636,17.744779100001324,40.905340899989824
1,18,4,4,0.49340389999269973,18.23994909999601,41.40051089999906
1,19,8,5,2.168259099998977,20.40990800000145,43.57046989999071
2,0,1,3,0.756816399996751,1.2769070999929681,44.84741709999798
2,1,0,0,0.7384163000097033,2.0170359000039753,45.58754589999444
2,2,4,4,0.5493268999998691,2.5680572999990545,46.13856729998952
2,3,9,5,0.7174588999914704,3.2872230999928433,46.85773309999786
2,4,4,4,0.7617740999994567,4.050706599999103,47.621216599989566
2,5,9,5,0.7123395999951754,4.764761800004635,48.3352717999951
2,6,2,7,1.0115530000039143,5.778141000002506,49.34865099999297
2,7,2,2,0.9886402999982238,6.768488899993827,50.3389989999996
2,8,0,0,0.8003026000078535,7.570472799998242,51.140982799988706
2,9,1,3,1.9871378000098048,9.559297500003595,53.12980749999406
2,10,9,9,0.6536018000042532,10.214560499996878,53.785070699988864
2,11,0,0,0.5525532000028761,10.768880100004026,54.33939009999449
2,12,5,9,1.0769825000024866,11.847591199999442,55.41810129999067
2,13,2,7,0.6377938000077847,12.48712560000422,56.05763549999392
2,14,5,5,0.6506966000015382,13.139570800005458,56.71008069999516
2,15,8,5,2.4314334000082454,15.57273410000198,59.143244099992444
2,16,2,7,0.6172583000006853,16.191752600003383,59.762262499993085
2,17,2,7,0.6762159999925643,16.86971669999184,60.440226599996095
2,18,9,9,1.579907200008165,18.45134460000554,62.02185449999524
2,19,9,3,0.7565752000082284,19.20958470000187,62.780094799993094
3,0,0,0,0.7956700999930035,1.3231770999991568,64.10331159998896
3,1,4,4,0.49079540000821,1.8158236000017496,64.59595809999155
3,2,5,5,0.9060621999960858,2.723711099999491,65.50384550000308
3,3,0,3,1.4478768999979366,4.173374499994679,66.95350899999903
3,4,4,4,0.7687987999961479,4.943884599997546,67.7240191000019
3,5,6,5,0.6762217999930726,5.62182909999683,68.40196350000042
3,6,4,4,0.5631056999991415,6.186611900004209,68.96674629999325
3,7,6,0,0.7433120000059716,6.931690700002946,69.7118252999935
3,8,0,0,1.4638215000013588,8.39718250000442,71.17731699999422
3,9,3,3,0.7461016000015661,9.144931300004828,71.92506579999463
3,10,4,4,0.5728264999925159,9.71985599999607,72.49999050000042
3,11,9,5,0.6012330000085058,10.322802800001227,73.10293729999103
3,12,7,7,0.5967891999898711,10.92127019999316,73.70140469999751
3,13,8,6,1.2442203999962658,12.167188899999019,74.94732339998882
3,14,5,9,1.4066461000038544,13.575508599999011,76.3556430000026
3,15,0,0,0.7464171000028728,14.323702699999558,77.10383719998936
3,16,0,0,0.6015636999945855,14.926984599995194,77.70711899999878
3,17,1,3,0.6299434000102337,15.558666900004027,78.33880139999383
